 4.76475E+00 ; -4.89228E+00 ; -1.82276E+00
 4.78220E+00 ; -4.85507E+00 ; -1.76250E+00
 4.79966E+00 ; -4.81723E+00 ; -1.70167E+00
 4.81711E+00 ; -4.77876E+00 ; -1.64026E+00
 4.83456E+00 ; -4.73969E+00 ; -1.57830E+00
 4.85202E+00 ; -4.70001E+00 ; -1.51579E+00
 4.86947E+00 ; -4.65974E+00 ; -1.45273E+00
 4.88692E+00 ; -4.61889E+00 ; -1.38915E+00
 4.90438E+00 ; -4.57748E+00 ; -1.32505E+00
 4.92183E+00 ; -4.53552E+00 ; -1.26043E+00
 4.93928E+00 ; -4.49301E+00 ; -1.19531E+00
 4.95674E+00 ; -4.44996E+00 ; -1.12970E+00
 4.97419E+00 ; -4.40640E+00 ; -1.06361E+00
 4.99164E+00 ; -4.36233E+00 ; -9.97047E-01
 5.00910E+00 ; -4.31776E+00 ; -9.30026E-01
 5.02655E+00 ; -4.27270E+00 ; -8.62554E-01
 5.04400E+00 ; -4.22717E+00 ; -7.94644E-01
 5.06145E+00 ; -4.18118E+00 ; -7.26306E-01
 5.07891E+00 ; -4.13474E+00 ; -6.57551E-01
 5.09636E+00 ; -4.08786E+00 ; -5.88391E-01
 5.11381E+00 ; -4.04056E+00 ; -5.18838E-01
 5.13127E+00 ; -3.99283E+00 ; -4.48902E-01
 5.14872E+00 ; -3.94471E+00 ; -3.78600E-01
 5.16617E+00 ; -3.89619E+00 ; -3.07935E-01
 5.18363E+00 ; -3.84730E+00 ; -2.36927E-01
 5.20108E+00 ; -3.79804E+00 ; -1.65586E-01
 5.21853E+00 ; -3.74842E+00 ; -9.39224E-02
 5.23599E+00 ; -3.69846E+00 ; -2.19485E-02
 5.25344E+00 ; -3.64817E+00 ;  5.03169E-02
 5.27089E+00 ; -3.59756E+00 ;  1.22870E-01
 5.28835E+00 ; -3.54664E+00 ;  1.95692E-01
 5.30580E+00 ; -3.49543E+00 ;  2.68771E-01
 5.32325E+00 ; -3.44393E+00 ;  3.42097E-01
 5.34071E+00 ; -3.39216E+00 ;  4.15650E-01
 5.35816E+00 ; -3.34013E+00 ;  4.89422E-01
 5.37561E+00 ; -3.28785E+00 ;  5.63398E-01
 5.39307E+00 ; -3.23533E+00 ;  6.37563E-01
 5.41052E+00 ; -3.18259E+00 ;  7.11906E-01
 5.42797E+00 ; -3.12963E+00 ;  7.86414E-01
 5.44543E+00 ; -3.07648E+00 ;  8.61069E-01
 5.46288E+00 ; -3.02313E+00 ;  9.35858E-01
 5.48033E+00 ; -2.96960E+00 ;  1.01077E+00
 5.49779E+00 ; -2.91591E+00 ;  1.08579E+00
 5.51524E+00 ; -2.86207E+00 ;  1.16090E+00
 5.53269E+00 ; -2.80807E+00 ;  1.23608E+00
 5.55015E+00 ; -2.75395E+00 ;  1.31134E+00
 5.56760E+00 ; -2.69970E+00 ;  1.38664E+00
 5.58505E+00 ; -2.64535E+00 ;  1.46197E+00
 5.60251E+00 ; -2.59090E+00 ;  1.53732E+00
 5.61996E+00 ; -2.53635E+00 ;  1.61268E+00
 5.63741E+00 ; -2.48174E+00 ;  1.68803E+00
 5.65487E+00 ; -2.42705E+00 ;  1.76336E+00
 5.67232E+00 ; -2.37231E+00 ;  1.83864E+00
 5.68977E+00 ; -2.31753E+00 ;  1.91387E+00
 5.70723E+00 ; -2.26271E+00 ;  1.98903E+00
 5.72468E+00 ; -2.20787E+00 ;  2.06410E+00
 5.74213E+00 ; -2.15302E+00 ;  2.13908E+00
 5.75959E+00 ; -2.09817E+00 ;  2.21394E+00
 5.77704E+00 ; -2.04333E+00 ;  2.28867E+00
 5.79449E+00 ; -1.98851E+00 ;  2.36325E+00
 5.81195E+00 ; -1.93371E+00 ;  2.43767E+00
 5.82940E+00 ; -1.87896E+00 ;  2.51192E+00
 5.84685E+00 ; -1.82425E+00 ;  2.58597E+00
 5.86431E+00 ; -1.76961E+00 ;  2.65982E+00
 5.88176E+00 ; -1.71503E+00 ;  2.73344E+00
 5.89921E+00 ; -1.66054E+00 ;  2.80683E+00
 5.91667E+00 ; -1.60613E+00 ;  2.87996E+00
 5.93412E+00 ; -1.55182E+00 ;  2.95283E+00
 5.95157E+00 ; -1.49762E+00 ;  3.02541E+00
 5.96903E+00 ; -1.44354E+00 ;  3.09769E+00
 5.98648E+00 ; -1.38958E+00 ;  3.16966E+00
 6.00393E+00 ; -1.33576E+00 ;  3.24129E+00
 6.02139E+00 ; -1.28209E+00 ;  3.31259E+00
 6.03884E+00 ; -1.22856E+00 ;  3.38351E+00
 6.05629E+00 ; -1.17520E+00 ;  3.45407E+00
 6.07375E+00 ; -1.12201E+00 ;  3.52423E+00
 6.09120E+00 ; -1.06900E+00 ;  3.59399E+00
 6.10865E+00 ; -1.01618E+00 ;  3.66332E+00
 6.12611E+00 ; -9.63548E-01 ;  3.73222E+00
 6.14356E+00 ; -9.11124E-01 ;  3.80066E+00
 6.16101E+00 ; -8.58914E-01 ;  3.86864E+00
 6.17847E+00 ; -8.06921E-01 ;  3.93613E+00
 6.19592E+00 ; -7.55156E-01 ;  4.00313E+00
 6.21337E+00 ; -7.03625E-01 ;  4.06961E+00
 6.23083E+00 ; -6.52338E-01 ;  4.13557E+00
 6.24828E+00 ; -6.01299E-01 ;  4.20098E+00
 6.26573E+00 ; -5.50516E-01 ;  4.26584E+00
 6.28319E+00 ; -5.00000E-01 ;  4.33013E+00
 6.30064E+00 ; -4.49754E-01 ;  4.39383E+00
 6.31809E+00 ; -3.99783E-01 ;  4.45693E+00
 6.33555E+00 ; -3.50097E-01 ;  4.51941E+00
 6.35300E+00 ; -3.00703E-01 ;  4.58126E+00
 6.37045E+00 ; -2.51605E-01 ;  4.64248E+00
 6.38791E+00 ; -2.02811E-01 ;  4.70303E+00
 6.40536E+00 ; -1.54327E-01 ;  4.76291E+00
 6.42281E+00 ; -1.06157E-01 ;  4.82210E+00
 6.44026E+00 ; -5.83066E-02 ;  4.88060E+00
 6.45772E+00 ; -1.07822E-02 ;  4.93838E+00
 6.47517E+00 ;  3.64081E-02 ;  4.99543E+00
 6.49262E+00 ;  8.32613E-02 ;  5.05174E+00
 6.51008E+00 ;  1.29774E-01 ;  5.10730E+00
 6.52753E+00 ;  1.75940E-01 ;  5.16209E+00
 6.54498E+00 ;  2.21751E-01 ;  5.21610E+00
 6.56244E+00 ;  2.67208E-01 ;  5.26932E+00
 6.57989E+00 ;  3.12300E-01 ;  5.32173E+00
 6.59734E+00 ;  3.57030E-01 ;  5.37332E+00
 6.61480E+00 ;  4.01388E-01 ;  5.42408E+00
 6.63225E+00 ;  4.45371E-01 ;  5.47399E+00
 6.64970E+00 ;  4.88975E-01 ;  5.52304E+00
 6.66716E+00 ;  5.32197E-01 ;  5.57123E+00
 6.68461E+00 ;  5.75033E-01 ;  5.61854E+00
 6.70206E+00 ;  6.17481E-01 ;  5.66495E+00
 6.71952E+00 ;  6.59537E-01 ;  5.71046E+00
 6.73697E+00 ;  7.01195E-01 ;  5.75505E+00
 6.75442E+00 ;  7.42455E-01 ;  5.79872E+00
 6.77188E+00 ;  7.83312E-01 ;  5.84145E+00
 6.78933E+00 ;  8.23766E-01 ;  5.88322E+00
 6.80678E+00 ;  8.63812E-01 ;  5.92404E+00
 6.82424E+00 ;  9.03446E-01 ;  5.96388E+00
 6.84169E+00 ;  9.42668E-01 ;  6.00275E+00
 6.85914E+00 ;  9.81477E-01 ;  6.04062E+00
 6.87660E+00 ;  1.01987E+00 ;  6.07749E+00
 6.89405E+00 ;  1.05784E+00 ;  6.11334E+00
 6.91150E+00 ;  1.09539E+00 ;  6.14818E+00
 6.92896E+00 ;  1.13252E+00 ;  6.18198E+00
 6.94641E+00 ;  1.16923E+00 ;  6.21475E+00
 6.96386E+00 ;  1.20551E+00 ;  6.24646E+00
 6.98132E+00 ;  1.24137E+00 ;  6.27712E+00
 6.99877E+00 ;  1.27679E+00 ;  6.30670E+00
 7.01622E+00 ;  1.31179E+00 ;  6.33522E+00
 7.03368E+00 ;  1.34636E+00 ;  6.36264E+00
 7.05113E+00 ;  1.38050E+00 ;  6.38898E+00
 7.06858E+00 ;  1.41422E+00 ;  6.41421E+00
 7.08604E+00 ;  1.44749E+00 ;  6.43834E+00
 7.10349E+00 ;  1.48034E+00 ;  6.46135E+00
 7.12094E+00 ;  1.51276E+00 ;  6.48324E+00
 7.13840E+00 ;  1.54474E+00 ;  6.50400E+00
 7.15585E+00 ;  1.57630E+00 ;  6.52363E+00
 7.17330E+00 ;  1.60742E+00 ;  6.54211E+00
 7.19076E+00 ;  1.63812E+00 ;  6.55945E+00
 7.20821E+00 ;  1.66838E+00 ;  6.57563E+00
 7.22566E+00 ;  1.69821E+00 ;  6.59064E+00
 7.24312E+00 ;  1.72762E+00 ;  6.60450E+00
 7.26057E+00 ;  1.75660E+00 ;  6.61718E+00
 7.27802E+00 ;  1.78514E+00 ;  6.62868E+00
 7.29548E+00 ;  1.81327E+00 ;  6.63901E+00
 7.31293E+00 ;  1.84097E+00 ;  6.64814E+00
 7.33038E+00 ;  1.86824E+00 ;  6.65609E+00
 7.34784E+00 ;  1.89509E+00 ;  6.66284E+00
 7.36529E+00 ;  1.92153E+00 ;  6.66840E+00
 7.38274E+00 ;  1.94754E+00 ;  6.67275E+00
 7.40020E+00 ;  1.97314E+00 ;  6.67590E+00
 7.41765E+00 ;  1.99832E+00 ;  6.67784E+00
 7.43510E+00 ;  2.02308E+00 ;  6.67857E+00
 7.45256E+00 ;  2.04744E+00 ;  6.67809E+00
 7.47001E+00 ;  2.07138E+00 ;  6.67639E+00
 7.48746E+00 ;  2.09492E+00 ;  6.67347E+00
 7.50492E+00 ;  2.11806E+00 ;  6.66933E+00
 7.52237E+00 ;  2.14079E+00 ;  6.66398E+00
 7.53982E+00 ;  2.16312E+00 ;  6.65740E+00
 7.55728E+00 ;  2.18505E+00 ;  6.64959E+00
 7.57473E+00 ;  2.20659E+00 ;  6.64057E+00
 7.59218E+00 ;  2.22774E+00 ;  6.63031E+00
 7.60964E+00 ;  2.24850E+00 ;  6.61884E+00
 7.62709E+00 ;  2.26887E+00 ;  6.60614E+00
 7.64454E+00 ;  2.28886E+00 ;  6.59221E+00
 7.66200E+00 ;  2.30846E+00 ;  6.57707E+00
 7.67945E+00 ;  2.32769E+00 ;  6.56070E+00
 7.69690E+00 ;  2.34655E+00 ;  6.54310E+00
 7.71436E+00 ;  2.36504E+00 ;  6.52429E+00
 7.73181E+00 ;  2.38316E+00 ;  6.50426E+00
 7.74926E+00 ;  2.40091E+00 ;  6.48301E+00
 7.76672E+00 ;  2.41831E+00 ;  6.46055E+00
 7.78417E+00 ;  2.43535E+00 ;  6.43688E+00
 7.80162E+00 ;  2.45203E+00 ;  6.41200E+00
 7.81908E+00 ;  2.46836E+00 ;  6.38591E+00
 7.83653E+00 ;  2.48435E+00 ;  6.35862E+00
 7.85398E+00 ;  2.50000E+00 ;  6.33013E+00
